"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",71,850,375,179
"GM",0,0,0,10
"Tolerant",194,9850,764,637
"Vulnerable",282,1719,54237,672
"Unclassified",86,344,8143,50627
