"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",32433,1,613650,182,8998
"GM",7808,0,2853,13,2476
"Tolerant",572739,102,415716,1451,54874
"Vulnerable",1907,4,3599,524,425
"Unclassified",38810,2,36366,91,150155
