"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",988,5037,1468,4382
"Tolerant",3775,57352,14632,11785
"Vulnerable",1731,39628,69111,41258
"Unclassified",5459,24340,62777,186539
