"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2833,11856,5140,2452
"Tolerant",6103,54919,23626,2480
"Vulnerable",746,29863,103177,18687
"Unclassified",1532,4313,16892,245643
