"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1745,4688,749,1041
"GM",0,0,1,0
"Tolerant",11125,44883,28143,2603
"Vulnerable",4492,32516,101616,50246
"Unclassified",4919,5041,21964,214490
