"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",243,5291,471,5948
"Tolerant",2150,72477,21300,30430
"Vulnerable",847,18420,57725,70996
"Unclassified",3211,11225,85641,143887
