"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",70422,468642,2647,93565
"GM",1,653,8,2
"Tolerant",526420,1059678,23223,131963
"Vulnerable",1393,11060,46001,131944
"Unclassified",43865,122245,33599,626335
