"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",84581,548031,1254,8235
"Tolerant",520324,1105731,19735,16488
"Vulnerable",5269,16871,70837,12501
"Unclassified",53690,111573,181737,636809
