"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,86,29,13,91
"GM",6,5960,65230,1284,7988
"Tolerant",35,67021,60313,4268,18139
"Vulnerable",1,1295,11356,42663,9836
"Unclassified",75,16885,43321,67931,107050
