"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,9,161
"GM",2,0,0,0
"Tolerant",0,45,44,161
"Vulnerable",0,18,5776,1993
"Unclassified",1,54,10006,16862
