"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",191,38,12,368,4034
"GM",75,23,9,42,1557
"Tolerant",138,21,12,74,916
"Vulnerable",21,12,3,98,468
"Unclassified",878,204,124,1850,11916
