"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,24
"GM",35432,54768,1395,13379
"Tolerant",79439,5614,710,10022
"Vulnerable",30,0,18,76
"Unclassified",8352,4955,7748,85945
