"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",938,203,927,822,1525
"GM",115,406,4214,400,145
"Tolerant",629,5018,13699,3799,1477
"Vulnerable",945,472,5109,41334,22954
"Unclassified",630,419,3176,15623,139334
