"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",169,2536,1066,1122,912
"GM",2543,29620,38999,11336,9185
"Tolerant",1577,34373,21015,12254,11719
"Vulnerable",2007,9790,7454,215702,96015
"Unclassified",6618,27390,9599,24454,135619
