"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",164,10,29,142,2650
"GM",2,4,27,43,673
"Tolerant",119,1,201,253,1740
"Vulnerable",152,155,518,8092,14396
"Unclassified",13394,757,1599,8544,58384
