"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1038,11,185,6526
"GM",3,0,1,0
"Tolerant",190,1,3,16
"Vulnerable",55,8,4373,1637
"Unclassified",3301,36,115,94550
