"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",44,152,496,1253
"Tolerant",250,4588,8177,7775
"Vulnerable",130,3960,92996,24970
"Unclassified",1130,9893,45287,102586
