"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1288,92,22055,6417,1635
"GM",17,6,3241,779,27
"Tolerant",6380,1761,840487,153787,19279
"Vulnerable",1306,253,146941,354694,82496
"Unclassified",641,45,16706,32167,336352
