"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",33304,83208,11826,108549
"Tolerant",41184,195094,64145,106124
"Vulnerable",4520,96038,235850,154622
"Unclassified",14358,59059,47072,325151
