"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",61455,86419,25183,1715
"GM",1,18,11,0
"Tolerant",61729,157980,45611,2093
"Vulnerable",16490,74961,401214,58333
"Unclassified",1712,4951,25729,554499
