"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,7,13,0,334
"GM",1,26,1164,0,844
"Tolerant",32,614,2403,17,2733
"Vulnerable",0,0,44,146,421
"Unclassified",282,1868,7937,262,47729
