"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,12
"GM",0,0,0,10
"Tolerant",0,0,0,8
"Vulnerable",0,0,0,3
"Unclassified",1,5,315,3233
