"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,10
"GM",0,0,1,5
"Tolerant",0,0,0,6
"Vulnerable",2,0,7,166
"Unclassified",14,10,109,3257
