"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1036,822,208,2307,2443
"GM",1563,64473,16799,4909,3882
"Tolerant",501,12832,2052,681,383
"Vulnerable",1957,4664,495,35337,6886
"Unclassified",4881,11504,2012,26910,65959
