"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",43406,12505,25702,6155,4615
"GM",10342,61825,173343,4348,1824
"Tolerant",19720,157704,215546,8209,3065
"Vulnerable",19190,5849,13974,70394,20402
"Unclassified",19337,2509,10502,9453,440109
