"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,398,546,37,515
"GM",16,144717,103998,3322,19992
"Tolerant",7,86112,26763,2125,10374
"Vulnerable",5,3079,3219,12263,3651
"Unclassified",46,15301,11366,6211,35104
