"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",57864,39237,4910,591,10442
"GM",31283,459499,103562,7599,5131
"Tolerant",9076,164728,47826,2013,3683
"Vulnerable",3726,2303,460,3248,10549
"Unclassified",36469,30284,4745,1532,128836
