"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,4,4,0,47
"GM",265,111208,32371,583,22398
"Tolerant",111,21190,4060,43,2522
"Vulnerable",6,256,41,281,261
"Unclassified",161,13027,3427,78,108870
