"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,2,18
"GM",0,1,0,1
"Tolerant",0,10,64,357
"Vulnerable",0,55,9238,17179
"Unclassified",2,114,8346,37578
