"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",12322,6447,8538,51451
"Tolerant",27201,39608,34668,40010
"Vulnerable",16376,42555,309019,203191
"Unclassified",54579,38267,127542,447704
