"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",23872,45074,21930,1335
"Tolerant",7220,68760,42780,2851
"Vulnerable",6896,65386,566470,14295
"Unclassified",1487,11929,9596,569597
