"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,33,111,72,157
"GM",0,1705,1548,469,445
"Tolerant",8,1565,9469,900,1653
"Vulnerable",10,141,251,33958,5931
"Unclassified",65,576,698,17756,93730
