"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,25
"GM",0,0,0,1
"Tolerant",0,0,0,91
"Vulnerable",0,5,269,1289
"Unclassified",49,14,611,10819
