"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,2,5,14
"GM",0,0,0,4
"Tolerant",4,101,29,109
"Vulnerable",1,16,82,119
"Unclassified",3,27,99,401
