"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,10,29,1,80
"GM",2,22062,392696,646,42063
"Tolerant",6,396192,258035,1252,83634
"Vulnerable",0,1888,3445,7178,139799
"Unclassified",8,11120,20916,605,44473
