"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11903,0,387054,5922,20018
"Tolerant",381913,1,321158,307227,44640
"Vulnerable",8258,0,355616,1122926,166376
"Unclassified",25667,0,57983,97311,455722
