"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",10166,377163,10037,35981
"GM",0,0,0,1
"Tolerant",390763,329244,390691,61244
"Vulnerable",4557,316143,1148833,140868
"Unclassified",19411,32389,103615,398589
