"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",154,101,237,121,870
"GM",37,4604,4240,719,4015
"Tolerant",25,3670,894,369,2465
"Vulnerable",14,391,824,2892,13091
"Unclassified",286,3404,2551,12461,92062
