"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,0,0,55,77
"GM",130,3716,279,487,118
"Tolerant",14,354,91,340,190
"Vulnerable",29,72,91,32422,7781
"Unclassified",47,30,16,19070,33934
