"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",343,658,540,238,2031
"GM",589,44243,50192,5072,10825
"Tolerant",595,42485,8389,3997,8363
"Vulnerable",750,4064,8044,23267,39419
"Unclassified",1262,17751,6056,11776,58862
