"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,6,10,1,297
"GM",2,11951,4657,11,9174
"Tolerant",30,3751,5191,16,7675
"Vulnerable",20,4864,3238,101,148627
"Unclassified",66,3186,2002,16,76661
