"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,3
"GM",0,0,0,9
"Tolerant",0,0,0,21
"Vulnerable",0,1,341,7903
"Unclassified",49,7,2892,9004
