"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5391,4123,124163,119,4390
"GM",35946,19376,68923,16,6684
"Tolerant",99318,114670,360146,376,44292
"Vulnerable",2,1,62,1134,165
"Unclassified",12731,15405,59357,161,262960
