"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",32600,491364,1230,1747
"GM",0,0,1,0
"Tolerant",505862,14513,1742,2874
"Vulnerable",922,674,6894,468
"Unclassified",2558,2518,1610,91199
