"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4215,437929,211,37548
"Tolerant",464694,56976,599,40278
"Vulnerable",342,1606,3210,5828
"Unclassified",3783,11899,932,88726
