"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1229,450086,406,17114
"GM",0,0,0,1
"Tolerant",458860,61703,874,18303
"Vulnerable",879,1096,4013,5149
"Unclassified",15691,33423,3596,86353
