"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1761,27196,1477,10224
"Tolerant",30259,9263,2024,18581
"Vulnerable",790,2252,131209,97969
"Unclassified",8293,11289,22072,282222
