"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2788,27256,1794,23091
"Tolerant",27774,9690,3285,15033
"Vulnerable",557,3750,176372,73694
"Unclassified",9539,19431,50769,212058
