"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",106875,1427,3510,1176,53976
"GM",72835,80192,259722,22430,95776
"Tolerant",206858,328458,108907,174215,186897
"Vulnerable",50252,50657,279948,26787,99968
"Unclassified",77766,29098,17141,58596,377552
