"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",52,438,2360,3561
"Tolerant",689,20221,11936,6596
"Vulnerable",356,7436,45280,26645
"Unclassified",394,2057,21249,60488
