"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",620209,7589,26805,71926,8944
"GM",14123,12016,20084,5997,181
"Tolerant",28386,21703,68625,88626,329
"Vulnerable",95732,14337,81840,600138,6148
"Unclassified",6441,506,1289,11608,1288180
