"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",899,1042,230,5002
"Tolerant",3064,186,332,2930
"Vulnerable",1276,1389,40931,10549
"Unclassified",1429,1599,2277,33455
