"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",213,2,0,0
"GM",1720,287,267,444
"Tolerant",132,303,13,527
"Vulnerable",101,6,556,4716
"Unclassified",1343,340,6439,14093
