"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",78429,149028,14437,11867
"GM",0,166,0,0
"Tolerant",161837,163525,57961,14208
"Vulnerable",37025,38898,394116,77456
"Unclassified",35842,22847,42495,682532
