"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",118468,162162,17768,14735
"Tolerant",167021,154320,43122,10001
"Vulnerable",23262,48915,426058,10774
"Unclassified",13518,10472,34360,727713
