"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",99642,155577,16500,14214
"GM",19,1,0,0
"Tolerant",180876,167492,64310,3562
"Vulnerable",30880,34725,444174,15417
"Unclassified",18830,5071,28694,702685
