"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",22272,0,156479,4978,16914
"GM",0,0,3,5,2
"Tolerant",193780,11,232315,66821,49852
"Vulnerable",8152,0,65492,143925,80574
"Unclassified",19426,2,42715,59331,931903
