"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",3,1283,5193,16,1799
"Tolerant",0,4623,3336,154,2670
"Vulnerable",0,28,91,190,1174
"Unclassified",12,5829,12088,1810,363066
