"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,303,68,0,14
"GM",30,34583,564976,426,12259
"Tolerant",16,553893,155195,584,17183
"Vulnerable",5,289,727,3054,3839
"Unclassified",45,28387,33821,5331,230925
