"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,29,8,0,2
"GM",156,50813,400694,1237,1802
"Tolerant",1963,390068,84673,1183,1674
"Vulnerable",2,687,1246,6274,2529
"Unclassified",15,5258,5776,5410,41367
