"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",10440,14730,11783,520
"GM",0,2,0,12
"Tolerant",3491,41248,15008,1150
"Vulnerable",5009,16431,90744,2803
"Unclassified",77,1269,1920,122655
