"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",214,364,5,1722
"Tolerant",85,544,2,1568
"Vulnerable",691,406,244,79959
"Unclassified",1197,1080,205,145027
