"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",41,43,21,26
"GM",2362,1192,841,2162
"Tolerant",2684,1324,498,1186
"Vulnerable",486,255,32205,52027
"Unclassified",2497,1105,45055,87304
