"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6030,5709,3289,25592
"Tolerant",2218,66660,28945,22130
"Vulnerable",714,21511,64289,23011
"Unclassified",7210,9398,20154,242022
